N,P,K,temperature,humidity,ph,rainfall,soil_type,season,region,irrigation,fertilizer,label
32,129,201,16.36251869,83.00471609,6.48754639,71.55665483,Silty,Winter,West,Drip,Mixed,Potato
3,134,199,20.28370163,81.32235739,5.81717753,71.06611222,Loamy,Winter,North,Canal,Mixed,Grapes
38,138,204,25.11108456,83.25447587,6.325480034,73.01026829,Silty,Winter,North,Canal,Chemical,Wheat
14,131,198,33.4641162,83.86742974,5.562790949,67.92204319,Loamy,Winter,North,Drip,Organic,Wheat
20,122,204,11.7976469,80.86325389,6.487369687,65.06962486,Sandy,Rainy,North,Rainfed,Mixed,Coffee
40,126,201,11.36300891,80.03100049,6.116982944,71.18289431,Loamy,Rainy,North,Canal,Chemical,Pineapple
36,128,204,25.23542319,80.68700527,5.695792761,67.03840888,Silty,Rainy,South,Canal,Chemical,Soybean
11,132,197,15.99050693,81.23966573,5.734317007,74.40198861,Sandy,Summer,East,Rainfed,Organic,Sunflower
0,137,195,22.4359017,80.18612085,6.329499832,65.3973168,Sandy,Rainy,North,Rainfed,Organic,Apple
19,123,200,34.76086052,81.03544763,6.167013532,65.70430027,Sandy,Winter,East,Drip,Organic,Sunflower
31,136,197,31.11047251,83.34010951,5.653776058,71.43001582,Silty,Rainy,East,Rainfed,Mixed,Tomato
4,134,200,28.57828803,80.95628959,5.840256272,73.34232097,Clay,Winter,South,Drip,Chemical,Onion
39,139,201,41.18664903,81.01783402,5.539980812,68.68895899,Clay,Summer,North,Rainfed,Chemical,Tomato
8,127,196,27.02766138,83.17093908,5.833302165,70.95666003,Clay,Winter,South,Canal,Chemical,Wheat
39,138,203,21.19339319,82.33098331,6.399433771,74.62834921,Silty,Winter,North,Drip,Organic,Groundnut
32,120,204,10.38004759,83.44518113,6.138958698,67.3917379,Sandy,Winter,South,Drip,Chemical,Orange
12,142,203,31.3115978,82.56407013,5.972850838,65.01095312,Clay,Summer,East,Drip,Mixed,Potato
8,133,195,20.46657776,80.97598029,6.456079585,71.29813872,Silty,Rainy,North,Rainfed,Organic,Chickpea
8,139,199,29.36947679,81.53996362,6.336426667,66.13442813,Clay,Rainy,West,Canal,Organic,Mustard
21,134,202,10.72302459,80.02130636,6.425419926,65.2982112,Loamy,Summer,East,Drip,Organic,Maize
40,140,195,14.97846952,80.49979873,6.294395676,71.63437433,Clay,Winter,West,Drip,Organic,Millet
39,127,202,15.3246651,81.67215994,6.477768039,71.60102999,Clay,Rainy,East,Drip,Mixed,Grapes
19,120,195,18.73932187,81.12109244,5.931538447,73.55807954,Sandy,Summer,South,Drip,Chemical,Millet
21,139,201,19.3642553,83.36094029,5.980598579,67.15094741,Silty,Rainy,North,Canal,Mixed,Cotton
17,136,195,41.20733624,81.61051026,6.389783283,65.90227462,Sandy,Summer,East,Rainfed,Chemical,Jute
33,139,203,33.34214482,82.51034633,5.693287415,70.68098614,Sandy,Winter,South,Canal,Mixed,Maize
22,133,201,23.81995682,80.12211649,6.00299607,67.2739864,Sandy,Rainy,North,Drip,Organic,Soybean
32,130,196,40.66012294,81.24995984,6.372959542,74.03030056,Sandy,Summer,North,Canal,Organic,Coconut
37,135,205,11.82768186,80.2827185,5.510924849,74.10225057,Sandy,Rainy,East,Drip,Mixed,Jute
15,140,195,13.28504331,83.54193816,5.69945282,65.80006004,Clay,Rainy,North,Rainfed,Mixed,Millet
39,132,196,35.83089092,83.32560104,5.778594403,73.67984885,Sandy,Rainy,East,Rainfed,Chemical,Barley
40,121,199,26.18159716,81.03886263,6.315586313,66.05911698,Sandy,Rainy,North,Rainfed,Mixed,Maize
40,132,202,24.57558351,80.70695797,5.971813006,69.706113,Silty,Summer,West,Drip,Mixed,Turmeric
29,142,203,29.67229086,83.71498986,5.891195653,66.48490371,Loamy,Winter,South,Canal,Chemical,Turmeric
32,121,199,39.37102553,81.25353895,6.129812716,74.08101744,Clay,Summer,West,Rainfed,Chemical,Tomato
6,140,205,17.66558428,82.92903419,6.313085601,69.8671263,Clay,Summer,East,Drip,Chemical,Tea
8,120,196,24.06679352,82.66396666,6.053662544,69.81855775,Clay,Summer,West,Drip,Mixed,Soybean
34,133,202,15.31413469,80.09711412,5.804799142,74.82144653,Sandy,Winter,East,Canal,Chemical,Barley
35,135,199,21.77466746,80.54942557,6.400719746,69.39630398,Sandy,Rainy,North,Rainfed,Organic,Maize
16,145,199,26.91624843,80.76838926,5.953966361,69.30927185,Sandy,Rainy,North,Drip,Organic,Soybean
8,136,201,41.65602996,82.22118237,5.609255992,74.19664838,Silty,Rainy,East,Canal,Organic,Pineapple
25,129,195,17.98667801,81.17712085,5.777271492,72.37127689,Loamy,Winter,West,Rainfed,Mixed,Banana
16,130,201,29.12033769,82.79092939,5.682395429,68.8503047,Sandy,Rainy,North,Canal,Organic,Banana
39,129,203,34.38922481,83.18392806,5.863996687,71.03001556,Loamy,Winter,South,Canal,Mixed,Sunflower
38,135,203,41.36106301,82.79782954,6.444373116,69.92107482,Silty,Rainy,North,Drip,Mixed,Groundnut
33,120,205,35.12158265,82.26890793,5.550832178,69.71518491,Clay,Rainy,South,Drip,Organic,Millet
35,125,204,19.6491772,80.15215777,6.107741788,73.69529586,Sandy,Summer,West,Drip,Chemical,Wheat
1,132,200,16.27852801,82.94270065,5.620745638,66.57462809,Loamy,Winter,South,Canal,Mixed,Tomato
39,140,203,21.11903604,80.63399198,6.349875906,69.27779761,Loamy,Summer,South,Drip,Organic,Maize
28,145,202,19.2077707,82.9042841,6.484323189,66.83113717,Sandy,Summer,South,Canal,Mixed,Sugarcane
6,128,200,25.96308415,82.57813624,5.838748311,70.31782647,Clay,Summer,South,Canal,Chemical,Orange
6,139,199,25.67385024,81.6212135,6.29099842,74.10919422,Clay,Winter,North,Drip,Chemical,Potato
29,122,196,41.94865736,81.15595212,5.638328481,73.06862952,Clay,Winter,South,Rainfed,Organic,Maize
37,144,197,11.18994268,80.8084305,6.415555956,66.34234944,Silty,Rainy,North,Rainfed,Mixed,Rice
38,120,197,17.5438296,82.94703302,6.323722572,73.77063744,Loamy,Summer,South,Rainfed,Mixed,Maize
38,141,198,13.05809741,80.28297993,5.757009965,70.75633584,Loamy,Rainy,East,Canal,Mixed,Groundnut
14,121,203,9.724457611,83.74765639,6.158689406,74.46411148,Loamy,Summer,West,Canal,Mixed,Maize
6,125,204,27.92004934,82.93262435,5.733539807,69.92092839,Silty,Winter,South,Canal,Organic,Rice
32,138,197,9.535585543,80.73112694,5.908724337,69.44115171,Loamy,Winter,East,Drip,Chemical,Turmeric
11,124,204,13.42988625,80.06633966,6.361141107,71.40043037,Silty,Winter,South,Canal,Organic,Apple
23,138,200,9.851242629,80.22631717,5.96537863,68.42802444,Clay,Summer,South,Drip,Mixed,Rice
40,143,201,24.97256132,82.72828653,6.476757723,66.70016285,Sandy,Winter,South,Drip,Mixed,Groundnut
6,142,202,27.23708304,82.94573346,6.224542938,70.42508897,Loamy,Summer,East,Rainfed,Chemical,Maize
37,124,195,18.70679077,83.4795292,6.209928251,66.5964488,Loamy,Rainy,West,Rainfed,Mixed,Banana
35,134,204,9.949929082,82.55138983,5.841138354,66.00817551,Clay,Summer,East,Rainfed,Organic,Mango
119,25,51,26.47330219,80.92254421,6.283818329,53.65742581,Sandy,Rainy,West,Drip,Organic,Apple
119,19,55,25.18780042,83.44621709,6.818261383,46.87420883,Silty,Summer,South,Drip,Chemical,Mango
105,30,50,25.29954705,81.77527562,6.37620108,57.04147057,Sandy,Rainy,North,Drip,Organic,Orange
114,8,50,24.74631269,88.30866319,6.581587932,57.95826144,Clay,Winter,South,Canal,Organic,Chickpea
93,22,52,26.58740671,81.32563243,6.932739726,41.87540028,Clay,Rainy,West,Drip,Organic,Tea
80,26,55,24.53442564,88.989272,6.140099215,49.11618732,Sandy,Winter,East,Rainfed,Organic,Banana
85,27,45,26.0713757,88.7285657,6.467095849,57.79652846,Silty,Winter,South,Rainfed,Mixed,Pineapple
85,22,53,25.96534238,89.77076659,6.849471704,59.46338556,Silty,Rainy,East,Drip,Organic,Wheat
82,22,45,26.22338015,85.34866045,6.512196212,54.60159289,Loamy,Summer,East,Drip,Chemical,Maize
118,13,54,24.41311871,89.81574032,6.039584629,44.07843475,Silty,Summer,East,Rainfed,Chemical,Tea
83,25,53,26.49195283,80.04678201,6.057697106,57.72799157,Sandy,Summer,South,Drip,Organic,Grapes
86,15,47,24.04355803,84.18406764,6.423898762,53.78929956,Clay,Summer,East,Rainfed,Chemical,Coffee
101,10,47,25.5421695,83.31883376,6.936997681,57.57343233,Loamy,Summer,East,Canal,Organic,Maize
119,9,50,26.74550678,83.9195902,6.251286661,40.794305,Loamy,Winter,South,Rainfed,Chemical,Barley
104,17,46,25.7131428,80.22972777,6.190015912,43.08961827,Clay,Summer,East,Canal,Chemical,Pepper
95,12,51,25.76484262,84.1726996,6.681606702,44.22066914,Silty,Winter,South,Drip,Organic,Potato
102,14,52,26.79489868,89.64815231,6.51075991,57.74091817,Clay,Winter,West,Drip,Organic,Tea
109,21,55,24.9004602,89.73524177,6.770278088,57.44942094,Silty,Winter,West,Canal,Mixed,Grapes
81,18,50,26.80750629,88.22874955,6.429788073,58.79889057,Clay,Rainy,West,Drip,Organic,Soybean
103,17,51,25.11189154,80.02621335,6.209888345,44.20656987,Sandy,Rainy,East,Canal,Organic,Grapes
105,14,50,26.2148837,87.6883982,6.419052193,59.65590798,Silty,Winter,North,Drip,Mixed,Soybean
97,8,52,24.9103226,86.97190046,6.237861736,49.48575692,Sandy,Rainy,North,Rainfed,Organic,Banana
120,19,49,25.79448878,84.26830701,6.762471629,56.45229202,Loamy,Summer,East,Drip,Organic,Maize
95,16,55,25.26931156,87.55055105,6.612847999,40.12650421,Clay,Summer,North,Rainfed,Mixed,Pineapple
83,29,52,25.76402693,87.5931128,6.704688865,46.05122728,Loamy,Winter,South,Rainfed,Organic,Pepper
83,9,45,25.85483596,89.13163965,6.049609892,46.85176955,Loamy,Summer,North,Canal,Organic,Maize
91,21,50,24.33528185,81.44030363,6.762030215,48.32113628,Loamy,Winter,East,Drip,Mixed,Turmeric
116,5,54,25.37601283,80.99313508,6.65398725,57.23028471,Loamy,Winter,East,Canal,Mixed,Millet
112,28,54,24.86094646,85.05318563,6.738030547,55.29563514,Clay,Summer,South,Drip,Chemical,Jute
88,29,51,24.71885473,88.94568335,6.095689937,48.45978627,Loamy,Rainy,West,Rainfed,Organic,Millet
118,15,45,24.21495706,84.20576992,6.538006356,48.01138482,Clay,Summer,East,Rainfed,Chemical,Wheat
92,21,48,25.81692236,82.043255,6.377427122,54.82963379,Clay,Summer,South,Drip,Chemical,Orange
106,14,45,24.47018505,84.16390229,6.417011754,57.26773002,Sandy,Winter,North,Drip,Mixed,Banana
99,5,47,24.13078816,84.84494575,6.649086972,51.19470197,Silty,Winter,North,Canal,Organic,Pulses
98,8,51,26.1793464,86.52258079,6.25933595,49.43050977,Silty,Winter,South,Drip,Organic,Cabbage
108,22,46,26.17668721,86.7295205,6.121168559,53.33484977,Clay,Winter,South,Drip,Mixed,Rice
119,7,55,26.03867719,84.6378378,6.031424482,44.3993381,Sandy,Rainy,East,Drip,Chemical,Banana
117,27,48,26.53259325,82.39053979,6.835268184,54.30660782,Clay,Rainy,North,Canal,Mixed,Banana
109,10,53,26.81938687,87.8274604,6.551750306,46.06193778,Clay,Rainy,South,Drip,Organic,Coconut
80,16,46,25.50405534,81.40297428,6.940236218,48.47833278,Clay,Winter,North,Rainfed,Mixed,Groundnut
100,18,52,26.20234499,80.38266489,6.87606733,56.47941847,Sandy,Winter,South,Canal,Organic,Chickpea
91,7,53,25.13735887,89.28272716,6.457216535,43.52897517,Silty,Winter,North,Canal,Chemical,Pineapple
86,6,53,25.92030221,83.47202566,6.921847888,42.10681516,Sandy,Rainy,West,Rainfed,Organic,Tea
107,5,52,26.6634609,89.98405233,6.881425746,57.40847165,Loamy,Winter,East,Rainfed,Chemical,Chickpea
103,16,49,24.06731461,81.64075303,6.915717008,51.75212401,Sandy,Summer,North,Rainfed,Chemical,Apple
101,20,48,24.6774157,82.75411437,6.206247494,57.05709413,Sandy,Summer,West,Drip,Organic,Cabbage
85,25,47,26.11440416,87.64081095,6.29542477,58.48160844,Sandy,Winter,North,Rainfed,Organic,Pepper
84,7,51,26.81530456,87.65694462,6.399669044,55.74073582,Sandy,Summer,North,Drip,Chemical,Jute
102,28,54,25.15623099,80.27525115,6.862157042,55.49541453,Silty,Summer,West,Canal,Mixed,Soybean
98,25,52,25.2801372,83.15393658,6.224066378,49.29456609,Loamy,Rainy,North,Canal,Organic,Tea
97,25,50,26.22005978,80.90127035,6.093814669,49.08553937,Silty,Winter,North,Rainfed,Chemical,Barley
90,16,45,24.92093261,80.61750795,6.291540278,50.55710813,Silty,Winter,East,Drip,Chemical,Wheat
95,12,46,26.21667586,81.01009354,6.32281728,54.65423596,Sandy,Rainy,West,Rainfed,Mixed,Mustard
82,23,49,26.81383586,87.21986949,6.873283991,51.70497792,Clay,Summer,West,Rainfed,Organic,Cotton
82,25,51,24.31334971,87.47409052,6.074209622,48.11248366,Clay,Summer,South,Drip,Chemical,Coconut
110,28,46,24.29105004,88.04541346,6.49889585,51.26046418,Silty,Winter,North,Rainfed,Mixed,Onion
118,21,51,24.42998931,86.33904774,6.678805092,48.58241822,Silty,Summer,East,Canal,Chemical,Tea
120,20,45,25.66576039,88.6984228,6.114128685,54.22722466,Sandy,Rainy,North,Rainfed,Organic,Groundnut
91,7,52,25.07803672,83.46230461,6.405054243,56.39962921,Silty,Rainy,North,Drip,Mixed,Cotton
81,6,55,24.88910524,85.87059083,6.110142735,51.70699144,Sandy,Winter,South,Drip,Chemical,Maize
101,13,54,25.42900869,82.91481799,6.828982708,56.34144589,Clay,Rainy,North,Canal,Mixed,Potato
101,17,55,24.37118217,87.1269128,6.451499764,44.63907691,Clay,Rainy,East,Drip,Organic,Rice
111,6,53,26.4930645,88.59143088,6.313512999,46.06382209,Loamy,Winter,East,Drip,Mixed,Rice
107,10,49,25.83202912,89.00481725,6.755192025,45.24690619,Clay,Rainy,South,Canal,Organic,Onion
115,11,46,24.41592661,89.39655519,6.623167177,40.32161859,Silty,Rainy,North,Rainfed,Chemical,Cotton
84,25,52,24.37190239,81.2514818,6.12532356,44.20899581,Clay,Rainy,East,Canal,Organic,Turmeric
120,7,47,24.24782473,83.03687902,6.653867608,54.7657624,Sandy,Summer,North,Rainfed,Chemical,Sugarcane
91,12,46,24.64458469,85.49938185,6.343942518,48.31219031,Clay,Winter,North,Canal,Chemical,Cotton
89,22,52,24.89681131,86.10782926,6.217300786,53.14626213,Loamy,Winter,North,Rainfed,Organic,Millet
113,19,46,25.41864024,81.12122989,6.286387658,49.52320689,Clay,Winter,South,Canal,Chemical,Tea
97,22,50,26.26028739,86.14585891,6.7698938,58.97878791,Sandy,Summer,North,Rainfed,Mixed,Jute
117,30,50,24.90123934,87.20772913,6.744966312,46.59207341,Sandy,Summer,East,Canal,Chemical,Pulses
90,14,52,24.84740848,89.20454622,6.391858432,59.67927244,Silty,Winter,North,Rainfed,Organic,Tomato
104,23,47,26.98212846,86.70068316,6.770434148,42.91292205,Clay,Summer,East,Canal,Mixed,Groundnut
81,16,45,26.90435747,86.25426228,6.727468157,59.75980023,Sandy,Winter,North,Drip,Mixed,Maize
88,5,47,25.86475496,86.67468041,6.662244646,41.16554802,Loamy,Summer,East,Rainfed,Chemical,Maize
92,7,45,26.70607759,81.14149505,6.944640222,51.51033554,Silty,Rainy,East,Canal,Chemical,Orange
81,18,50,26.44019475,80.91934337,6.507110986,47.81847573,Loamy,Rainy,North,Rainfed,Organic,Tomato
111,5,55,26.283443,84.42478917,6.520663422,50.78669728,Clay,Winter,North,Rainfed,Mixed,Chickpea
108,23,51,26.84366082,83.85039964,6.106500787,40.228644,Clay,Summer,East,Canal,Organic,Millet
113,30,50,26.03967219,83.9862443,6.277484043,43.87712348,Clay,Summer,West,Rainfed,Chemical,Mango
83,10,53,24.92994759,85.00802358,6.195142279,48.75859458,Silty,Rainy,South,Canal,Mixed,Pepper
101,11,51,25.50736962,84.24340241,6.792035575,44.2068997,Sandy,Rainy,West,Drip,Organic,Sugarcane
114,21,55,25.4438391,87.9392312,6.472756256,57.51549686,Silty,Summer,West,Rainfed,Organic,Maize
99,6,45,26.12588914,86.5507939,6.000975617,40.71210074,Loamy,Summer,North,Drip,Organic,Maize
92,20,55,25.10474753,87.5267616,6.587791262,59.26519444,Silty,Summer,South,Rainfed,Organic,Pepper
92,7,48,26.27520631,86.63249555,6.956508826,54.38748495,Loamy,Summer,West,Rainfed,Organic,Maize
91,24,55,26.27061608,83.09194521,6.259086583,46.76837499,Silty,Summer,North,Rainfed,Mixed,Tomato
110,21,54,26.73690828,87.82430156,6.747537642,47.46447019,Sandy,Summer,West,Canal,Organic,Pepper
112,25,51,25.04746944,85.5667282,6.932537231,56.72496677,Loamy,Winter,West,Drip,Mixed,Tomato
89,25,54,24.69368934,85.56967628,6.353107393,48.99390828,Clay,Summer,North,Rainfed,Organic,Mustard
100,10,53,24.54356968,84.60808277,6.211748957,42.00660251,Clay,Rainy,North,Canal,Chemical,Pepper
83,22,54,25.89762315,81.96664832,6.277245254,54.49960057,Silty,Winter,North,Rainfed,Chemical,Cardamom
95,14,50,26.6333118,84.31756844,6.560443519,56.31866159,Clay,Summer,South,Canal,Organic,Grapes
119,30,49,25.35794749,80.45846265,6.903020221,47.72078245,Loamy,Rainy,West,Rainfed,Chemical,Groundnut
97,12,47,25.28784623,89.63667876,6.765094964,58.28697664,Clay,Winter,North,Drip,Mixed,Cabbage
110,7,45,26.63838589,84.69546874,6.189213927,48.32428609,Sandy,Rainy,East,Drip,Organic,Wheat
96,18,50,25.3310446,84.30533791,6.904241707,41.53218699,Sandy,Summer,West,Rainfed,Mixed,Chickpea
83,23,55,26.89750174,83.89241484,6.463271076,43.97193745,Silty,Summer,East,Canal,Organic,Grapes
120,24,47,26.98603693,89.4138489,6.260838965,58.54876687,Loamy,Summer,South,Rainfed,Chemical,Maize
115,17,55,27.57826922,94.11878202,6.776533055,28.08253201,Sandy,Summer,North,Canal,Mixed,Grapes
114,27,48,27.82054812,93.03555162,6.528404378,26.32405487,Sandy,Winter,East,Rainfed,Chemical,Cabbage
101,25,52,29.09910406,94.22237826,6.750145572,22.52497327,Loamy,Winter,South,Canal,Chemical,Tea
118,18,52,28.04943594,90.83130708,6.562832807,20.76223014,Clay,Rainy,North,Drip,Organic,Chickpea
95,26,45,29.91690582,94.55695552,6.117530021,28.16057247,Clay,Summer,East,Rainfed,Mixed,Rice
81,25,49,29.86895762,93.25103208,6.076459669,26.26243014,Silty,Rainy,East,Drip,Chemical,Cardamom
117,24,53,29.17220859,92.21405224,6.293486295,21.30290472,Clay,Winter,South,Drip,Organic,Rice
114,30,51,29.24908541,90.06998135,6.069171847,25.93496537,Loamy,Summer,North,Rainfed,Organic,Maize
113,6,52,27.76317235,90.35567642,6.740983646,25.21609113,Sandy,Summer,North,Rainfed,Organic,Mustard
108,26,52,28.82629037,94.26765349,6.201797639,26.23838511,Clay,Winter,East,Canal,Chemical,Orange
81,30,48,28.52379742,92.09688432,6.041027474,29.86681385,Silty,Winter,East,Canal,Organic,Chickpea
115,9,52,29.06785065,90.97685539,6.019372459,29.1194739,Clay,Winter,East,Drip,Mixed,Pulses
83,7,45,29.08417927,90.73891887,6.704104127,25.33014238,Loamy,Winter,North,Canal,Mixed,Millet
84,21,55,28.47090661,94.79453182,6.494251024,21.08484101,Silty,Winter,South,Canal,Chemical,Banana
109,26,45,28.27973674,90.38971208,6.224535449,21.58992507,Clay,Summer,South,Rainfed,Mixed,Maize
95,27,55,28.47212559,91.21322065,6.160414414,20.88620369,Silty,Winter,North,Canal,Organic,Apple
119,5,55,29.68846716,94.30111601,6.168757984,26.83924845,Loamy,Summer,West,Drip,Chemical,Maize
110,14,51,27.02415146,91.66737633,6.085444691,21.26034986,Sandy,Summer,South,Canal,Organic,Tomato
82,18,48,29.09588297,94.16748386,6.159050816,26.70581328,Loamy,Winter,East,Drip,Chemical,Millet
87,14,48,29.69238699,92.58862544,6.606033244,29.1102594,Loamy,Winter,West,Rainfed,Chemical,Chickpea
85,9,53,28.20619412,92.86798698,6.447662945,28.78654515,Loamy,Summer,West,Drip,Organic,Maize
100,6,53,29.05248036,93.92217834,6.105909623,23.66620626,Loamy,Winter,South,Canal,Mixed,Potato
107,12,46,29.57240298,93.61870344,6.559763394,27.56918621,Sandy,Winter,West,Rainfed,Mixed,Rice
91,13,47,29.10968327,92.43510994,6.14410903,27.95602304,Sandy,Winter,West,Canal,Chemical,Orange
102,25,50,28.20480805,92.91440379,6.099662369,20.36001144,Silty,Rainy,South,Rainfed,Organic,Jute
117,25,53,29.11858526,92.12543021,6.413927319,24.52020164,Clay,Summer,South,Rainfed,Organic,Coffee
85,21,52,29.62800691,90.10051615,6.075144116,23.69586761,Sandy,Rainy,West,Canal,Chemical,Pineapple
104,25,55,29.81196601,90.36881284,6.123802502,22.68766503,Sandy,Winter,East,Canal,Mixed,Pepper
102,24,54,27.72338349,90.93897939,6.698468621,22.81863447,Clay,Rainy,North,Rainfed,Organic,Pineapple
116,25,50,29.26092798,92.92367701,6.088885814,28.70627683,Sandy,Winter,West,Rainfed,Mixed,Mango
100,17,48,29.72791119,94.29753295,6.367800632,26.52364146,Loamy,Rainy,West,Canal,Mixed,Maize
110,25,54,28.91105641,90.78413842,6.425930938,23.44398467,Loamy,Winter,East,Drip,Chemical,Coffee
104,25,51,28.96361426,93.88482153,6.469983276,23.56130173,Clay,Rainy,West,Canal,Chemical,Maize
107,11,54,28.59052369,91.33617236,6.094016338,29.44008034,Silty,Rainy,West,Rainfed,Mixed,Cabbage
98,26,52,27.33897716,90.69759008,6.150090899,28.69113835,Silty,Rainy,North,Canal,Organic,Millet
88,17,52,29.90415889,90.75284363,6.646962425,25.37828397,Clay,Summer,North,Drip,Organic,Pepper
87,25,46,27.42711692,90.02696201,6.379690748,21.7508774,Clay,Rainy,North,Canal,Chemical,Banana
120,8,46,29.55657523,90.70937262,6.732834334,28.36535596,Loamy,Summer,South,Rainfed,Mixed,Maize
95,13,46,29.84070774,93.76312893,6.126019932,23.28207838,Silty,Winter,South,Canal,Organic,Coconut
108,22,47,28.53545677,91.72742702,6.161123579,25.1290048,Sandy,Rainy,North,Rainfed,Organic,Cardamom
82,13,52,27.11535046,94.86907886,6.442810053,26.51924782,Loamy,Winter,North,Rainfed,Chemical,Orange
120,23,55,27.84492803,91.60666594,6.732049075,26.47844429,Clay,Winter,South,Canal,Mixed,Jute
110,22,47,29.03157242,91.82172592,6.243673725,24.93861254,Silty,Rainy,East,Rainfed,Organic,Tea
95,23,45,27.82424457,90.56698742,6.266208727,21.19014526,Sandy,Summer,West,Rainfed,Chemical,Groundnut
106,10,49,27.72653142,92.00687531,6.350623739,20.21126747,Sandy,Rainy,West,Drip,Organic,Onion
99,12,52,28.69708334,94.30759855,6.002927293,22.21807088,Loamy,Winter,North,Drip,Organic,Grapes
106,20,51,29.73019662,90.97015715,6.342573112,20.49035619,Silty,Winter,East,Drip,Organic,Mustard
83,11,53,29.54097171,92.91778307,6.163921248,21.9653077,Silty,Rainy,South,Drip,Chemical,Jute
117,19,55,28.80311922,91.78336933,6.121745389,25.16359891,Clay,Summer,North,Rainfed,Mixed,Banana
98,26,49,27.29035669,90.53330091,6.130160473,23.49535234,Silty,Summer,East,Canal,Chemical,Maize
